timeInstance, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
4867516, 0.018311, -0.010986, 0.910645, 2.378049, -1.158537, -0.243902, 33.141762
4869149, 0.026123, -0.010742, 0.913086, 2.134146, -1.097561, -0.121951, 33.047646
4870782, 0.017578, -0.017822, 0.908691, 2.134146, -1.097561, -0.304878, 33.094704
4872416, 0.018555, -0.010742, 0.908691, 2.317073, -1.158537, -0.304878, 33.094704
4874049, 0.022949, -0.020264, 0.921875, 2.256098, -1.036585, 0.000000, 33.094704
4875683, 0.022217, -0.012207, 0.918457, 2.134146, -1.158537, -0.121951, 33.141762
4877316, 0.020752, -0.017090, 0.912598, 2.012195, -1.158537, -0.121951, 33.094704
4878949, 0.018311, -0.008789, 0.910400, 2.134146, -1.036585, 0.000000, 32.953529
4880583, 0.019043, -0.014893, 0.912842, 2.195122, -1.036585, -0.243902, 33.094704
4882216, 0.021729, -0.010254, 0.917969, 2.134146, -1.280488, -0.182927, 33.141762
4883850, 0.018799, -0.020020, 0.903809, 2.134146, -1.402439, -0.121951, 33.188824
4885483, 0.021484, -0.014893, 0.905273, 2.256098, -1.219512, 0.000000, 33.141762
4887117, 0.020264, -0.014648, 0.908447, 2.256098, -0.975610, -0.121951, 33.188824
4888751, 0.021729, -0.017578, 0.917480, 2.134146, -1.097561, -0.060976, 33.141762
4890384, 0.021240, -0.012207, 0.916016, 2.500000, -1.219512, -0.121951, 33.188824
4892007, 0.023438, -0.019287, 0.921875, 2.195122, -0.975610, 0.060976, 33.141762
4893641, 0.026367, -0.019043, 0.914062, 2.317073, -0.975610, -0.243902, 33.094704
4895274, 0.019043, -0.018066, 0.913330, 2.256098, -1.097561, -0.304878, 33.047646
4896908, 0.018799, -0.016846, 0.907227, 2.378049, -1.036585, -0.121951, 33.094704
4898541, 0.016602, -0.019287, 0.918457, 2.195122, -1.036585, -0.243902, 33.141762
4900174, 0.021484, -0.023926, 0.908447, 2.256098, -1.158537, -0.365854, 33.047646
4901808, 0.019043, -0.020508, 0.908203, 2.195122, -1.036585, -0.365854, 33.188824
4903441, 0.016846, -0.017090, 0.907471, 2.256098, -0.914634, -0.121951, 33.094704
4905075, 0.019531, -0.017334, 0.922119, 2.134146, -1.097561, -0.182927, 33.094704
4906708, 0.015625, -0.023682, 0.924316, 2.073171, -1.158537, -0.304878, 33.141762
4908341, 0.021729, -0.015625, 0.914062, 2.317073, -1.097561, -0.243902, 33.094704
4909975, 0.020264, -0.023682, 0.907227, 2.195122, -0.975610, -0.121951, 33.141762
4911615, 0.019043, -0.013916, 0.919434, 2.073171, -1.036585, -0.304878, 33.000587
4913248, 0.018555, -0.015869, 0.912842, 2.012195, -0.975610, -0.121951, 33.141762
4914882, 0.019531, -0.019531, 0.911865, 2.134146, -1.036585, 0.000000, 33.094704
4916516, 0.012939, -0.014893, 0.908691, 2.073171, -0.914634, 0.060976, 33.141762
4918149, 0.011963, -0.016846, 0.913086, 2.256098, -0.914634, -0.182927, 33.094704
4919782, 0.017822, -0.018066, 0.918213, 2.256098, -1.158537, -0.060976, 33.141762
4921416, 0.017090, -0.021240, 0.917236, 2.134146, -1.097561, -0.121951, 33.094704
4923049, 0.023193, -0.013916, 0.916748, 2.317073, -1.097561, -0.243902, 33.047646
4924683, 0.019287, -0.018799, 0.906250, 2.317073, -1.036585, -0.182927, 33.188824
4926316, 0.022217, -0.015869, 0.911865, 1.890244, -1.097561, -0.060976, 33.141762
4927949, 0.016602, -0.013916, 0.915527, 2.134146, -1.158537, -0.060976, 33.141762
4929583, 0.023682, -0.013916, 0.906738, 2.195122, -1.097561, -0.182927, 33.094704
4931216, 0.021729, -0.011963, 0.909912, 2.195122, -0.975610, -0.121951, 33.141762
4932850, 0.019043, -0.023438, 0.915527, 2.195122, -0.975610, -0.304878, 33.094704
4934483, 0.014648, -0.019287, 0.917969, 2.195122, -1.219512, -0.243902, 33.094704
4936117, 0.020508, -0.017334, 0.913330, 2.073171, -1.097561, -0.121951, 33.000587
4937751, 0.017090, -0.015625, 0.915527, 2.134146, -1.158537, -0.243902, 33.141762
4939384, 0.013672, -0.013916, 0.916016, 2.073171, -1.158537, -0.304878, 33.094704
4941007, 0.018311, -0.018799, 0.920410, 2.073171, -1.097561, -0.182927, 33.235882
4942641, 0.017090, -0.011719, 0.915771, 2.256098, -1.280488, -0.182927, 33.094704
4944274, 0.015625, -0.014893, 0.909668, 2.195122, -1.280488, -0.304878, 33.141762
4945908, 0.023926, -0.015625, 0.904053, 2.256098, -1.036585, -0.060976, 33.094704
4947541, 0.016113, -0.014404, 0.915527, 2.134146, -1.097561, -0.060976, 33.141762
4949174, 0.013428, -0.015137, 0.913818, 2.073171, -1.219512, -0.121951, 33.094704
4950808, 0.023682, -0.017090, 0.918701, 2.195122, -1.097561, -0.060976, 33.141762
4952441, 0.019287, -0.015869, 0.919189, 2.256098, -1.097561, -0.182927, 33.188824
4954075, 0.014648, -0.017822, 0.919434, 2.134146, -1.158537, -0.060976, 33.141762
4955708, 0.023682, -0.018066, 0.920654, 2.134146, -1.097561, -0.121951, 33.188824
4957341, 0.018311, -0.015625, 0.907227, 2.195122, -1.036585, -0.182927, 33.141762
4958975, 0.017334, -0.017822, 0.914062, 2.195122, -1.219512, -0.121951, 33.141762
4960615, 0.014893, -0.022461, 0.917236, 2.012195, -1.219512, -0.060976, 33.188824
4962248, 0.013672, -0.014648, 0.914795, 2.012195, -1.097561, -0.304878, 33.141762
4963882, 0.027100, -0.018066, 0.911621, 2.134146, -1.219512, -0.121951, 33.188824
4965516, 0.020264, -0.016113, 0.912598, 2.073171, -1.097561, -0.121951, 33.094704
4967149, 0.016846, -0.014404, 0.917236, 2.195122, -0.792683, -0.243902, 33.094704
4968782, 0.016846, -0.016602, 0.916016, 2.256098, -1.219512, -0.304878, 33.047646
4970416, 0.018555, -0.019775, 0.913818, 2.073171, -1.097561, -0.304878, 33.094704
4972049, 0.019287, -0.011719, 0.916260, 2.256098, -0.853659, -0.182927, 32.953529
4973683, 0.019531, -0.016113, 0.916504, 2.256098, -1.036585, -0.060976, 33.188824
4975316, 0.020020, -0.019531, 0.921875, 2.195122, -1.158537, -0.121951, 33.141762
4976949, 0.020996, -0.017822, 0.916992, 2.256098, -1.097561, -0.426829, 33.094704
4978583, 0.021240, -0.019043, 0.918701, 2.195122, -1.158537, -0.304878, 33.141762
4980216, 0.019043, -0.024414, 0.918945, 2.012195, -0.914634, -0.243902, 33.188824
4981850, 0.020264, -0.016113, 0.912354, 2.073171, -1.219512, -0.243902, 33.141762
4983483, 0.019287, -0.008301, 0.908447, 2.012195, -1.158537, -0.243902, 33.188824
4985117, 0.014893, -0.017090, 0.917725, 2.073171, -1.219512, -0.182927, 33.047646
4986751, 0.026367, -0.017334, 0.914551, 2.012195, -0.975610, -0.121951, 33.047646
4988384, 0.025391, -0.024902, 0.910156, 2.134146, -1.158537, -0.182927, 33.094704
4990007, 0.016357, -0.011230, 0.915527, 2.134146, -1.097561, -0.182927, 33.141762
4991641, 0.018066, -0.016113, 0.910156, 2.073171, -0.975610, -0.243902, 33.094704
4993274, 0.016357, -0.015381, 0.916504, 2.256098, -1.280488, -0.182927, 33.235882
4994908, 0.014893, -0.019287, 0.917969, 2.195122, -0.975610, -0.365854, 33.094704
4996541, 0.019775, -0.020996, 0.919678, 2.134146, -1.036585, -0.121951, 33.000587
4998174, 0.028320, -0.015137, 0.913086, 2.073171, -1.036585, -0.243902, 33.000587
4999808, 0.020264, -0.018066, 0.919678, 2.134146, -1.036585, -0.304878, 33.141762
5001441, 0.016113, -0.017822, 0.912842, 2.256098, -1.097561, -0.182927, 33.094704
5003075, 0.019287, -0.013184, 0.919678, 2.256098, -1.036585, -0.182927, 33.047646
5004708, 0.024414, -0.018799, 0.911621, 2.195122, -1.158537, -0.121951, 33.094704
5006341, 0.021729, -0.022461, 0.919678, 2.195122, -1.097561, -0.060976, 33.141762
5007975, 0.019287, -0.015381, 0.912598, 2.134146, -1.036585, -0.243902, 33.094704
5009615, 0.020020, -0.018066, 0.915039, 2.195122, -1.097561, -0.243902, 33.141762
5011248, 0.017578, -0.013428, 0.920166, 2.195122, -1.219512, -0.182927, 33.094704
5012882, 0.020996, -0.014160, 0.921387, 2.195122, -1.097561, -0.182927, 33.141762
5014516, 0.012939, -0.017578, 0.919678, 2.439024, -1.097561, -0.243902, 33.188824
5016149, 0.024170, -0.011719, 0.912598, 2.195122, -1.097561, -0.365854, 33.094704
5017782, 0.019775, -0.013916, 0.912598, 2.195122, -0.975610, -0.426829, 33.141762
5019416, 0.017578, -0.015625, 0.910400, 2.195122, -1.219512, -0.243902, 33.000587
5021049, 0.017090, -0.013916, 0.925781, 2.134146, -1.097561, -0.182927, 33.141762
5022683, 0.020508, -0.012451, 0.912354, 2.195122, -1.097561, -0.243902, 33.188824
5024316, 0.021973, -0.012451, 0.915039, 2.317073, -1.280488, -0.182927, 33.047646
5025949, 0.018799, -0.015869, 0.917969, 2.073171, -0.975610, -0.121951, 33.094704
5027583, 0.016846, -0.015381, 0.917236, 2.195122, -0.975610, -0.365854, 33.047646
5029216, 0.015869, -0.013428, 0.911377, 2.256098, -1.097561, -0.060976, 33.188824
5030850, 0.017578, -0.015625, 0.918701, 2.256098, -1.097561, -0.182927, 33.141762
5032483, 0.015869, -0.015381, 0.916504, 2.195122, -0.975610, -0.060976, 33.188824
5034117, 0.015869, -0.017578, 0.913818, 2.256098, -1.158537, 0.060976, 33.141762
5035751, 0.023682, -0.020264, 0.914062, 2.256098, -1.097561, -0.182927, 33.188824
5037384, 0.019775, -0.018066, 0.912598, 2.195122, -1.097561, -0.365854, 33.141762
5039007, 0.026123, -0.018311, 0.910889, 2.134146, -1.097561, -0.365854, 33.000587
5040641, 0.026855, -0.017334, 0.924316, 2.195122, -1.036585, -0.121951, 33.141762
5042274, 0.020996, -0.017090, 0.923828, 2.073171, -1.280488, -0.060976, 33.094704
5043908, 0.016602, -0.022949, 0.907227, 2.317073, -1.158537, -0.304878, 33.047646
5045541, 0.019287, -0.015625, 0.911377, 2.317073, -0.853659, -0.426829, 33.000587
5047174, 0.019775, -0.017090, 0.916260, 2.195122, -1.158537, -0.182927, 33.188824
5048808, 0.017822, -0.016113, 0.908691, 2.134146, -1.280488, -0.365854, 33.141762
5050441, 0.018555, -0.018066, 0.915039, 2.012195, -1.036585, -0.304878, 33.188824
5052075, 0.017090, -0.017090, 0.915771, 2.073171, -1.036585, -0.365854, 33.141762
5053708, 0.024170, -0.015869, 0.916992, 2.134146, -0.975610, -0.182927, 33.094704
5055341, 0.026123, -0.019531, 0.914307, 2.317073, -1.036585, -0.060976, 33.047646
5056975, 0.022705, -0.012451, 0.909424, 2.134146, -1.097561, -0.365854, 33.188824
5058615, 0.016846, -0.012451, 0.918213, 2.012195, -1.158537, -0.243902, 33.141762
5060248, 0.017334, -0.013184, 0.905029, 2.073171, -1.036585, -0.121951, 33.094704
5061882, 0.015625, -0.018555, 0.913574, 2.317073, -1.158537, -0.121951, 33.047646
5063516, 0.018555, -0.011963, 0.912598, 2.012195, -1.097561, -0.060976, 33.188824
5065149, 0.019043, -0.018555, 0.919678, 1.890244, -1.280488, -0.121951, 33.047646
5066782, 0.020264, -0.012451, 0.914795, 2.256098, -1.158537, -0.121951, 33.188824
5068416, 0.023682, -0.018066, 0.925781, 2.317073, -1.219512, -0.121951, 33.141762
5070049, 0.020996, -0.022461, 0.910889, 2.195122, -0.975610, -0.060976, 33.094704
5071683, 0.020508, -0.016846, 0.914307, 2.073171, -1.158537, -0.304878, 33.047646
5073316, 0.018799, -0.014648, 0.914795, 2.195122, -1.158537, -0.121951, 33.094704
5074949, 0.017822, -0.014160, 0.916016, 2.073171, -1.097561, -0.365854, 33.000587
5076583, 0.019287, -0.014893, 0.923340, 2.195122, -1.097561, -0.243902, 33.094704
5078216, 0.014893, -0.015625, 0.909912, 2.195122, -0.975610, -0.426829, 33.188824
5079850, 0.022217, -0.017090, 0.913086, 2.073171, -1.036585, -0.304878, 33.047646
5081483, 0.020020, -0.020752, 0.921631, 2.195122, -1.036585, -0.182927, 33.188824
5083117, 0.016846, -0.018066, 0.915527, 2.073171, -1.158537, -0.304878, 33.141762
5084751, 0.022217, -0.015137, 0.914795, 2.195122, -1.219512, -0.487805, 33.000587
5086384, 0.022217, -0.011963, 0.919678, 2.073171, -1.219512, -0.182927, 33.141762
5088007, 0.019775, -0.013916, 0.914551, 2.073171, -0.853659, 0.060976, 33.188824
5089641, 0.027832, -0.015137, 0.914795, 2.134146, -0.975610, 0.000000, 33.141762
5091274, 0.021484, -0.017090, 0.920654, 2.134146, -1.036585, -0.060976, 33.188824
5092908, 0.019531, -0.020508, 0.916748, 2.256098, -1.097561, -0.121951, 33.047646
5094541, 0.017822, -0.014160, 0.914551, 2.195122, -1.402439, -0.243902, 33.094704
5096174, 0.019531, -0.015869, 0.909424, 2.134146, -1.341463, -0.182927, 33.141762
5097808, 0.024902, -0.021240, 0.910889, 2.195122, -1.036585, -0.121951, 33.094704
5099441, 0.017090, -0.014404, 0.910889, 2.134146, -1.036585, -0.304878, 33.141762
5101075, 0.014160, -0.015625, 0.915283, 2.134146, -1.158537, -0.243902, 33.188824
5102708, 0.017090, -0.018555, 0.914795, 2.012195, -1.036585, -0.182927, 33.141762
5104341, 0.024658, -0.018066, 0.915771, 2.134146, -1.219512, -0.121951, 33.094704
5105975, 0.019287, -0.017578, 0.910889, 2.134146, -1.158537, -0.365854, 33.094704
5107615, 0.023926, -0.024414, 0.907471, 2.195122, -1.158537, -0.243902, 33.094704
5109248, 0.020020, -0.018311, 0.919678, 2.012195, -1.158537, -0.243902, 33.188824
5110882, 0.020752, -0.014648, 0.918213, 2.317073, -1.402439, -0.182927, 33.141762
5112516, 0.021729, -0.013672, 0.912109, 2.378049, -1.097561, -0.182927, 33.188824
5114149, 0.023926, -0.015137, 0.920166, 2.134146, -1.158537, -0.426829, 33.141762
5115782, 0.018799, -0.018311, 0.919189, 2.073171, -1.280488, -0.304878, 33.188824
5117416, 0.022461, -0.018799, 0.920654, 2.378049, -0.975610, -0.182927, 33.141762
5119049, 0.027344, -0.018066, 0.907959, 2.195122, -1.158537, -0.182927, 33.188824
5120683, 0.022949, -0.016357, 0.918945, 2.195122, -0.975610, -0.121951, 33.141762
5122316, 0.020752, -0.015869, 0.919189, 2.195122, -1.280488, -0.304878, 33.188824
5123949, 0.020752, -0.017090, 0.911621, 2.317073, -1.158537, 0.060976, 33.141762
5125583, 0.021729, -0.014893, 0.913818, 2.134146, -1.097561, -0.365854, 33.094704
5127216, 0.019775, -0.016602, 0.914551, 2.073171, -1.219512, -0.182927, 33.141762
5128850, 0.015381, -0.012695, 0.916016, 1.951220, -1.097561, -0.243902, 33.094704
5130483, 0.016602, -0.016602, 0.911865, 2.012195, -0.975610, -0.182927, 33.141762
5132117, 0.020508, -0.018066, 0.916504, 2.012195, -1.097561, -0.243902, 33.047646
5133751, 0.021240, -0.017090, 0.915527, 2.195122, -1.097561, -0.426829, 33.094704
5135384, 0.018555, -0.016113, 0.917480, 2.317073, -1.158537, -0.121951, 33.141762
5137007, 0.019775, -0.010742, 0.912354, 2.073171, -1.097561, 0.000000, 33.094704
5138641, 0.018555, -0.017578, 0.917236, 2.012195, -1.097561, -0.121951, 33.094704
5140274, 0.027344, -0.015381, 0.914062, 2.134146, -1.036585, -0.243902, 33.188824
5141908, 0.019043, -0.022461, 0.915771, 2.134146, -0.853659, -0.182927, 33.141762
5143541, 0.018799, -0.020996, 0.917236, 2.195122, -1.341463, -0.182927, 33.094704
5145174, 0.022461, -0.022705, 0.918213, 2.073171, -0.975610, -0.243902, 33.047646
5146808, 0.018799, -0.018066, 0.913818, 2.134146, -1.036585, -0.304878, 33.094704
5148441, 0.016113, -0.011719, 0.915771, 2.317073, -1.036585, -0.243902, 33.141762
5150075, 0.022461, -0.015869, 0.914062, 2.012195, -0.975610, -0.182927, 33.094704
5151708, 0.018311, -0.014648, 0.925049, 2.073171, -1.036585, -0.121951, 33.141762
5153341, 0.016357, -0.009521, 0.915039, 2.317073, -0.914634, -0.304878, 33.094704
5154975, 0.023926, -0.010986, 0.922119, 2.195122, -1.158537, -0.121951, 33.047646
5156615, 0.018311, -0.015137, 0.915771, 2.317073, -1.036585, -0.121951, 33.188824
5158248, 0.021729, -0.013916, 0.911621, 2.195122, -1.097561, -0.182927, 33.141762
5159882, 0.019287, -0.019531, 0.910645, 2.134146, -1.219512, -0.121951, 33.094704
5161516, 0.019775, -0.013916, 0.903564, 2.073171, -1.097561, -0.243902, 33.141762
5163149, 0.021729, -0.016357, 0.930908, 2.134146, -1.219512, -0.243902, 33.141762
5164782, 0.022705, -0.012207, 0.913818, 2.195122, -1.097561, -0.182927, 33.094704
5166416, 0.019775, -0.010986, 0.913330, 2.073171, -1.158537, -0.182927, 33.047646
5168049, 0.020752, -0.012939, 0.908936, 2.134146, -1.402439, -0.182927, 33.094704
5169683, 0.019531, -0.015381, 0.911865, 2.134146, -1.036585, -0.304878, 33.188824
5171316, 0.017822, -0.015137, 0.916504, 2.195122, -0.792683, -0.365854, 33.094704
5172949, 0.024902, -0.014893, 0.910156, 2.134146, -1.158537, -0.243902, 33.047646
5174583, 0.025879, -0.011475, 0.905273, 2.012195, -1.097561, -0.243902, 33.094704
5176216, 0.017578, -0.014404, 0.912354, 2.256098, -1.097561, -0.304878, 33.235882
5177850, 0.021729, -0.016846, 0.913330, 2.317073, -1.036585, -0.426829, 33.188824
5179483, 0.020508, -0.015869, 0.917969, 2.256098, -1.036585, -0.121951, 33.141762
5181117, 0.022461, -0.016357, 0.921875, 2.195122, -1.036585, -0.182927, 33.094704
5182751, 0.017578, -0.020020, 0.916992, 2.012195, -1.158537, -0.243902, 33.141762
5184384, 0.019043, -0.012451, 0.914551, 2.195122, -1.158537, -0.243902, 33.188824
5186007, 0.024658, -0.011475, 0.912109, 2.317073, -1.158537, -0.243902, 33.141762
5187641, 0.023193, -0.016602, 0.916992, 2.073171, -1.097561, -0.243902, 33.094704
5189274, 0.018799, -0.017578, 0.918701, 2.195122, -1.097561, -0.365854, 33.047646
5190908, 0.018311, -0.011963, 0.924805, 2.256098, -0.975610, -0.304878, 33.094704
5192541, 0.013184, -0.015381, 0.916016, 2.378049, -1.158537, -0.304878, 33.047646
5194174, 0.021484, -0.020996, 0.925049, 2.195122, -1.097561, -0.243902, 33.235882
5195808, 0.015869, -0.013672, 0.914062, 2.012195, -1.341463, -0.060976, 33.094704
5197441, 0.014648, -0.015625, 0.925049, 2.195122, -1.158537, -0.182927, 33.141762
5199075, 0.022461, -0.017334, 0.921631, 2.256098, -1.097561, -0.182927, 33.188824
5200708, 0.020020, -0.018555, 0.917725, 2.256098, -1.280488, -0.182927, 33.094704
5202341, 0.023682, -0.013184, 0.912842, 2.195122, -1.219512, -0.182927, 33.094704
5203975, 0.023193, -0.013428, 0.922363, 2.195122, -1.280488, 0.000000, 33.141762
5205615, 0.020508, -0.015137, 0.917725, 2.195122, -1.219512, -0.060976, 33.094704
5207248, 0.020020, -0.022217, 0.916504, 2.134146, -1.036585, -0.243902, 33.141762
5208882, 0.022949, -0.017578, 0.909180, 2.195122, -1.280488, -0.243902, 33.094704
5210516, 0.019043, -0.014893, 0.914062, 2.134146, -1.097561, -0.182927, 33.141762
5212149, 0.020264, -0.013428, 0.917480, 2.134146, -0.914634, -0.243902, 33.094704
5213782, 0.019043, -0.014404, 0.915771, 2.256098, -0.914634, -0.243902, 33.141762
5215416, 0.018311, -0.011230, 0.920654, 2.073171, -1.158537, -0.182927, 33.094704
5217049, 0.018799, -0.014893, 0.908203, 2.256098, -1.280488, -0.304878, 33.047646
5218683, 0.019043, -0.022461, 0.916748, 2.195122, -1.158537, -0.182927, 33.000587
5220316, 0.020264, -0.015137, 0.913330, 1.951220, -1.036585, -0.243902, 33.047646
5221949, 0.021240, -0.018555, 0.915283, 2.134146, -1.097561, -0.426829, 33.141762
5223583, 0.017822, -0.016846, 0.922363, 2.195122, -1.036585, -0.121951, 33.188824
5225216, 0.018311, -0.013184, 0.922119, 2.073171, -0.975610, -0.182927, 33.141762
5226850, 0.021729, -0.018066, 0.904297, 2.256098, -1.097561, -0.304878, 33.094704
5228483, 0.018799, -0.020264, 0.910645, 2.256098, -1.219512, -0.060976, 33.141762
5230117, 0.017334, -0.011230, 0.920654, 2.317073, -1.158537, -0.121951, 33.188824
5231751, 0.016846, -0.010254, 0.909912, 2.195122, -0.853659, -0.121951, 33.141762
5233384, 0.017334, -0.009277, 0.913818, 2.256098, -0.975610, -0.182927, 33.188824
5235007, 0.020264, -0.015869, 0.913574, 2.256098, -1.158537, -0.060976, 33.141762
5236641, 0.020264, -0.015137, 0.918213, 1.890244, -1.219512, -0.182927, 33.094704
5238274, 0.021729, -0.020508, 0.913818, 2.134146, -1.097561, -0.243902, 33.141762
5239908, 0.015625, -0.011719, 0.920898, 2.195122, -1.097561, -0.243902, 33.094704
5241541, 0.015869, -0.015869, 0.910645, 2.195122, -1.280488, -0.060976, 33.047646
5243174, 0.020508, -0.017822, 0.915283, 2.134146, -1.036585, -0.304878, 33.188824
5244808, 0.018066, -0.017822, 0.914062, 2.195122, -0.914634, 0.121951, 33.047646
5246441, 0.005127, -0.011719, 0.915527, 2.134146, -0.914634, 0.000000, 33.094704
5248075, 0.013916, -0.016846, 0.910645, 2.195122, -1.097561, -0.548781, 33.141762
5249708, 0.017578, -0.017090, 0.912109, 2.317073, -1.036585, -0.365854, 33.188824
5251341, 0.016846, -0.013916, 0.915283, 2.256098, -1.036585, -0.060976, 33.047646
5252975, 0.022217, -0.012695, 0.922363, 2.317073, -1.097561, -0.060976, 33.141762
5254615, 0.020996, -0.012695, 0.920654, 2.134146, -1.158537, -0.182927, 33.094704
5256248, 0.017578, -0.016846, 0.917725, 2.317073, -1.097561, -0.182927, 33.141762
5257882, 0.018311, -0.010986, 0.915527, 2.134146, -1.097561, -0.243902, 33.188824
5259516, 0.021973, -0.016602, 0.920410, 2.378049, -1.036585, -0.243902, 33.047646
5261149, 0.020996, -0.015137, 0.917725, 2.256098, -1.158537, -0.243902, 33.094704
5262782, 0.017334, -0.016846, 0.914795, 2.195122, -1.036585, -0.243902, 33.047646
5264416, 0.018799, -0.013672, 0.915527, 2.134146, -1.036585, -0.121951, 33.094704
5266049, 0.012207, -0.015381, 0.911865, 2.134146, -1.158537, -0.243902, 33.141762
5267683, 0.017090, -0.014648, 0.914795, 2.378049, -1.097561, -0.365854, 33.188824
5269316, 0.023682, -0.015381, 0.910400, 2.195122, -1.097561, -0.121951, 33.141762
