=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.06.19 19:11:05 =~=~=~=~=~=~=~=~=~=~=~=
timeInstance,gyroX,gyroY,gyroZ,accX,accY,accZ,temp
144403499,-4.939024,0.792683,-1.097561,0.025879,0.000244,0.506348,31.588821
144404545,-4.939024,0.670732,-1.097561,0.032227,-0.001953,0.504639,31.682940
144405596,-4.939024,0.731707,-0.914634,0.032715,0.002686,0.506104,31.541763
144406644,-4.939024,0.731707,-1.036585,0.033447,-0.000732,0.511719,31.635881
144407684,-5.000000,0.914634,-1.036585,0.031006,0.001221,0.512695,31.635881
144408723,-4.939024,1.036585,-1.097561,0.036621,-0.004883,0.508301,31.588821
144409768,-4.939024,0.914634,-0.975610,0.040039,-0.002197,0.512695,31.588821
144410809,-5.000000,0.792683,-0.975610,0.036865,-0.002441,0.522217,31.682940
144411832,-4.878049,0.731707,-0.914634,0.036377,-0.003418,0.518311,31.588821
144412872,-4.878049,0.853659,-1.036585,0.040527,0.001465,0.509277,31.541763
144413899,-5.000000,0.792683,-0.975610,0.035400,0.000732,0.513184,31.635881
144414947,-4.878049,0.548781,-0.975610,0.031494,-0.001221,0.510742,31.635881
144415976,-4.878049,0.487805,-1.097561,0.036621,-0.002197,0.515381,31.588821
144417015,-4.817073,0.731707,-1.036585,0.039795,0.000732,0.513916,31.588821
144418042,-4.817073,0.853659,-1.036585,0.039795,0.000488,0.520508,31.588821
144419079,-4.939024,0.731707,-1.097561,0.033936,-0.002197,0.521973,31.588821
144420116,-4.939024,0.548781,-0.975610,0.033691,-0.001221,0.521240,31.635881
144421156,-5.000000,0.609756,-0.853659,0.035400,-0.002930,0.515869,31.635881
144422184,-5.000000,0.792683,-0.853659,0.036621,-0.001709,0.506592,31.635881
144423221,-5.060976,0.792683,-1.158537,0.036133,0.000488,0.510742,31.588821
144424261,-4.817073,0.548781,-1.219512,0.038086,-0.000488,0.501221,31.588821
144425318,-4.634146,0.670732,-1.219512,0.035889,0.000488,0.507812,31.588821
144426412,-4.756098,0.792683,-1.097561,0.035400,-0.001221,0.521484,31.635881
144427482,-4.878049,0.609756,-1.097561,0.032959,-0.002441,0.519043,31.682940
144428550,-4.878049,0.670732,-0.853659,0.041016,-0.000488,0.519287,31.588821
144429597,-4.817073,0.670732,-0.853659,0.038574,0.003906,0.523193,31.635881
144430656,-4.878049,0.609756,-1.036585,0.040527,-0.008057,0.518311,31.541763
144431690,-5.000000,0.731707,-1.219512,0.042725,-0.004883,0.508545,31.635881
144432747,-4.878049,0.731707,-1.158537,0.038574,-0.002930,0.515137,31.588821
144433788,-4.939024,0.670732,-1.036585,0.034180,-0.001221,0.513916,31.494705
144434831,-4.817073,0.853659,-1.036585,0.034912,-0.001709,0.517822,31.682940
144435856,-4.817073,0.853659,-1.036585,0.031982,-0.002197,0.509521,31.541763
144436902,-4.878049,0.548781,-1.036585,0.032959,-0.002930,0.510010,31.635881
144437944,-4.878049,0.304878,-1.036585,0.033447,0.004395,0.511719,31.635881
144438987,-4.939024,0.548781,-0.914634,0.036621,0.001221,0.505615,31.494705
144440015,-4.817073,0.731707,-0.914634,0.040039,-0.002197,0.510254,31.588821
144441059,-4.939024,0.853659,-1.036585,0.035645,-0.001953,0.513916,31.588821
144442106,-5.060976,0.914634,-1.036585,0.041748,-0.001709,0.512939,31.635881
144443165,-5.000000,0.853659,-0.975610,0.042480,0.001953,0.517334,31.541763
144444191,-4.756098,0.731707,-0.975610,0.033936,-0.000977,0.510986,31.635881
144445232,-4.817073,0.792683,-1.097561,0.034668,-0.003418,0.511230,31.588821
144446292,-4.817073,0.670732,-1.280488,0.036133,-0.002686,0.518799,31.682940
144447333,-4.878049,0.609756,-1.524390,0.039795,0.001953,0.512695,31.588821
144448383,-4.878049,0.792683,-1.219512,0.036621,0.001709,0.515381,31.635881
144449434,-4.817073,0.792683,-1.097561,0.035156,0.004639,0.516846,31.541763
144450501,-4.817073,0.731707,-1.158537,0.034180,0.005127,0.508301,31.588821
144451550,-4.878049,0.426829,-1.219512,0.034668,-0.005859,0.511963,31.588821
144452599,-4.939024,0.487805,-1.219512,0.036621,-0.007812,0.508057,31.635881
144453690,-4.939024,0.670732,-1.219512,0.032471,-0.007324,0.511230,31.635881
144454745,-4.878049,0.731707,-1.097561,0.032959,-0.004150,0.510986,31.682940
144455792,-4.878049,0.792683,-0.975610,0.035156,-0.000732,0.509766,31.588821
144456842,-4.817073,0.792683,-0.975610,0.039062,-0.005859,0.506836,31.541763
144457937,-4.939024,0.975610,-1.097561,0.035400,-0.004883,0.514404,31.635881
144459001,-4.939024,0.731707,-1.219512,0.035645,-0.001953,0.508545,31.682940
144460050,-4.878049,0.731707,-0.975610,0.034668,-0.003906,0.510010,31.682940
144461077,-4.695122,0.609756,-1.036585,0.034668,-0.002197,0.512695,31.588821
144462140,-4.695122,0.365854,-1.158537,0.037354,-0.000732,0.509033,31.541763
144463168,-4.756098,0.487805,-1.097561,0.039307,-0.004395,0.511963,31.541763
144464199,-4.878049,0.792683,-0.914634,0.037354,-0.003418,0.515869,31.541763
144465227,-5.000000,0.853659,-1.219512,0.037109,-0.003906,0.520020,31.588821
144466253,-4.878049,0.975610,-1.036585,0.038574,-0.004639,0.515137,31.588821
144467280,-4.878049,0.792683,-0.914634,0.033203,0.000244,0.504395,31.588821
144468307,-4.878049,0.670732,-1.097561,0.033447,-0.002441,0.519287,31.588821
144469336,-4.939024,0.609756,-1.341463,0.033936,0.001953,0.523193,31.682940
144470384,-4.817073,0.792683,-1.158537,0.035400,-0.003906,0.518311,31.635881
144471420,-4.878049,1.036585,-0.914634,0.035400,-0.002441,0.512451,31.541763
144472460,-5.000000,0.731707,-0.975610,0.032227,-0.001953,0.517090,31.588821
144473493,-4.939024,0.670732,-1.036585,0.037598,0.000000,0.515137,31.494705
144474516,-5.000000,0.670732,-0.914634,0.038574,0.001709,0.511963,31.588821
144475551,-4.939024,0.731707,-1.097561,0.036377,-0.005371,0.518555,31.682940
144476591,-4.878049,0.853659,-1.097561,0.038574,-0.003174,0.517090,31.730000
144477631,-4.939024,0.792683,-0.975610,0.034668,0.000000,0.516846,31.635881
144478649,-4.756098,0.487805,-0.792683,0.035400,-0.003662,0.515869,31.730000
144479697,-4.817073,0.426829,-0.853659,0.034912,-0.000488,0.519043,31.494705
144480738,-4.939024,0.914634,-1.036585,0.039795,0.000977,0.515869,31.588821
144481776,-4.817073,1.097561,-0.975610,0.039062,0.000732,0.510498,31.682940
144482859,-4.756098,0.914634,-1.036585,0.037842,-0.007568,0.505371,31.635881
144483921,-4.939024,0.731707,-0.975610,0.033691,-0.010986,0.501465,31.541763
144484971,-4.878049,0.609756,-1.036585,0.033447,-0.005371,0.506836,31.588821
144486010,-4.939024,0.487805,-0.975610,0.033936,-0.003662,0.509521,31.682940
144487043,-4.878049,0.609756,-0.975610,0.035156,-0.001221,0.518066,31.682940
144488075,-4.756098,0.670732,-1.097561,0.037354,0.000732,0.511230,31.635881
144489113,-4.634146,0.731707,-0.853659,0.037354,0.000732,0.505371,31.541763
144490143,-4.817073,0.853659,-0.853659,0.033447,0.002197,0.511963,31.635881
144491178,-4.939024,0.731707,-1.097561,0.039062,0.000000,0.517334,31.541763
144492246,-5.060976,0.670732,-1.219512,0.033936,-0.002441,0.514160,31.588821
144493313,-4.939024,0.853659,-0.914634,0.036377,0.000488,0.509521,31.682940
144494361,-4.817073,0.670732,-0.853659,0.034180,0.000732,0.511475,31.588821
144495425,-4.756098,0.548781,-1.158537,0.033936,-0.000244,0.515869,31.541763
144496472,-4.756098,0.548781,-0.975610,0.032227,-0.000977,0.516602,31.682940
144497518,-4.939024,0.670732,-0.975610,0.043701,-0.001221,0.508545,31.588821
144498565,-5.121951,0.914634,-1.036585,0.036865,-0.001465,0.510254,31.682940
144499617,-5.060976,1.036585,-0.914634,0.039062,-0.004883,0.515625,31.635881
144500708,-4.939024,0.792683,-0.914634,0.030029,-0.005859,0.514893,31.588821
144501764,-4.756098,0.670732,-0.975610,0.033936,-0.005615,0.513672,31.588821
144502808,-4.878049,0.487805,-0.914634,0.041992,-0.004150,0.506592,31.588821
144503846,-5.060976,0.487805,-0.975610,0.037109,-0.005859,0.509277,31.635881
144504881,-5.060976,0.731707,-0.975610,0.030029,0.000977,0.509766,31.635881
144505918,-4.939024,0.853659,-1.158537,0.038086,0.001221,0.509033,31.541763
144506971,-4.878049,0.792683,-1.341463,0.032471,-0.000488,0.510254,31.588821
144508009,-4.817073,0.731707,-1.097561,0.034180,-0.002686,0.511719,31.682940
144509045,-4.878049,0.792683,-0.975610,0.034180,-0.000977,0.513428,31.494705
144510079,-4.939024,0.914634,-1.097561,0.034180,-0.003174,0.510254,31.635881
144511125,-4.878049,0.975610,-0.975610,0.037109,0.000244,0.508789,31.635881
144512155,-4.878049,0.792683,-1.036585,0.036621,-0.000977,0.515137,31.541763
144513185,-4.939024,0.731707,-0.853659,0.040527,-0.004150,0.510986,31.635881
144514234,-4.878049,0.731707,-1.036585,0.041016,-0.004395,0.504395,31.588821
144515261,-4.939024,0.670732,-1.097561,0.039795,-0.008301,0.508545,31.588821
144516289,-4.939024,0.731707,-1.097561,0.039307,-0.001465,0.510498,31.494705
144517317,-4.878049,0.548781,-1.158537,0.037354,-0.003906,0.510742,31.682940
144518346,-4.939024,0.487805,-1.219512,0.034180,-0.004150,0.515869,31.682940
144519383,-5.000000,0.670732,-1.097561,0.035400,0.002197,0.499023,31.635881
144520419,-4.939024,0.670732,-0.914634,0.034180,-0.003906,0.507080,31.541763
144521455,-4.939024,0.853659,-0.853659,0.035889,-0.005371,0.510254,31.494705
144522498,-4.817073,0.853659,-1.097561,0.032471,-0.005127,0.514404,31.588821
144523551,-4.878049,0.792683,-1.219512,0.031738,-0.003906,0.516357,31.588821
144524590,-5.121951,0.731707,-1.097561,0.031250,-0.002686,0.515381,31.541763
144525632,-5.060976,0.487805,-1.036585,0.036377,0.000488,0.512939,31.541763
144526682,-4.878049,0.487805,-1.036585,0.033203,-0.002930,0.499023,31.635881
144527720,-4.817073,0.731707,-0.975610,0.032471,-0.004395,0.507812,31.682940
144528802,-4.939024,0.853659,-1.219512,0.030518,-0.000244,0.520020,31.588821
144529857,-5.000000,0.731707,-1.158537,0.033936,-0.001465,0.516113,31.635881
144530903,-4.939024,0.670732,-0.853659,0.038086,-0.001465,0.512939,31.635881
144531938,-4.878049,0.853659,-0.731707,0.037109,-0.001709,0.505859,31.682940
144532976,-4.756098,0.914634,-0.914634,0.037354,-0.003906,0.507080,31.682940
144534012,-4.695122,0.914634,-1.097561,0.039795,-0.006104,0.510498,31.588821
144535050,-4.878049,0.792683,-1.280488,0.037842,0.000732,0.511963,31.588821
144536076,-4.878049,0.731707,-1.158537,0.036621,0.001221,0.515869,31.635881
144537136,-4.878049,0.792683,-0.975610,0.037842,-0.006104,0.515137,31.635881
144538181,-4.878049,0.853659,-0.853659,0.038574,-0.000977,0.509033,31.588821
144539210,-4.939024,0.731707,-0.914634,0.038330,0.000000,0.513428,31.588821
144540223,-5.000000,0.731707,-1.036585,0.037354,0.001709,0.517822,31.682940
144541257,-4.939024,0.609756,-1.097561,0.034424,-0.001221,0.505859,31.588821
144542285,-5.000000,0.731707,-1.097561,0.031006,-0.002197,0.515381,31.588821
144543312,-5.000000,0.792683,-1.280488,0.034424,0.000244,0.517090,31.588821
144544331,-4.817073,0.731707,-1.280488,0.038574,-0.002930,0.505859,31.588821
144545363,-4.817073,0.731707,-1.036585,0.040283,0.000244,0.508545,31.541763
144546410,-4.878049,0.792683,-0.975610,0.035889,-0.001953,0.510010,31.541763
144547447,-4.939024,0.670732,-1.158537,0.039307,-0.004395,0.511719,31.588821
144548481,-4.878049,0.609756,-1.036585,0.036865,-0.008057,0.512451,31.588821
144549538,-4.817073,0.731707,-1.036585,0.033691,-0.004883,0.505127,31.588821
144550573,-4.878049,0.975610,-1.219512,0.039551,0.002441,0.514160,31.635881
144551613,-4.756098,0.853659,-1.097561,0.035645,-0.001709,0.516602,31.635881
144552651,-4.878049,0.792683,-0.914634,0.031006,-0.005615,0.517578,31.541763
144553705,-5.000000,0.670732,-0.853659,0.031738,-0.003662,0.510742,31.588821
144554741,-5.000000,0.548781,-0.731707,0.031250,-0.007080,0.507324,31.682940
144555796,-4.878049,0.609756,-0.853659,0.035645,-0.004639,0.511475,31.682940
144556834,-4.878049,0.914634,-1.097561,0.037109,-0.005615,0.511719,31.635881
144557878,-4.817073,0.731707,-1.158537,0.038330,0.001221,0.508789,31.635881
144558918,-4.817073,0.731707,-1.158537,0.037109,-0.001953,0.508545,31.541763
144559975,-4.756098,0.487805,-1.158537,0.033691,-0.002197,0.511719,31.588821
144561015,-5.000000,0.548781,-1.097561,0.039551,-0.000244,0.520020,31.682940
144562042,-5.182927,0.792683,-1.097561,0.040771,0.002441,0.510254,31.682940
144563075,-4.756098,0.853659,-0.975610,0.035645,-0.005859,0.515137,31.541763
144564115,-4.573171,0.792683,-0.975610,0.031250,-0.007080,0.515381,31.635881
144565144,-4.817073,0.609756,-1.219512,0.032471,-0.003662,0.517090,31.541763
144566178,-5.060976,0.487805,-0.975610,0.029297,-0.004395,0.513428,31.588821
144567205,-5.060976,0.670732,-1.036585,0.034424,0.000732,0.504883,31.777058
144568227,-4.939024,0.853659,-0.914634,0.039307,0.003174,0.510010,31.682940
144569254,-4.878049,1.036585,-0.792683,0.040527,-0.003662,0.509277,31.588821
144570283,-4.878049,0.853659,-0.914634,0.040283,-0.001465,0.504639,31.588821
144571310,-4.939024,0.731707,-0.853659,0.037842,-0.003662,0.505615,31.588821
144572339,-4.878049,0.853659,-1.097561,0.034180,-0.001709,0.503906,31.588821
144573390,-4.817073,0.731707,-1.158537,0.036865,0.000000,0.524658,31.635881
144574409,-4.817073,0.609756,-1.158537,0.036865,-0.001709,0.517090,31.635881
144575453,-4.878049,0.426829,-1.097561,0.035400,-0.003174,0.510742,31.588821
144576491,-5.000000,0.731707,-0.853659,0.037842,0.000732,0.514404,31.682940
144577520,-5.000000,0.792683,-0.792683,0.033936,0.000488,0.515137,31.588821
144578548,-4.756098,0.609756,-0.853659,0.035400,-0.001709,0.511230,31.635881
144579604,-4.695122,0.609756,-1.158537,0.033691,-0.000732,0.511719,31.541763
144580647,-4.756098,0.609756,-1.280488,0.039062,0.000977,0.517090,31.635881
144581736,-4.878049,0.670732,-1.158537,0.032959,0.000000,0.517578,31.588821
144582799,-5.000000,0.670732,-1.158537,0.037842,0.003906,0.513428,31.635881
144583850,-4.939024,0.609756,-1.341463,0.036377,0.002441,0.506348,31.635881
144584894,-4.817073,0.670732,-1.036585,0.030518,-0.000732,0.510498,31.635881
144585928,-4.878049,0.914634,-1.097561,0.035400,0.000000,0.512451,31.682940
144586950,-4.756098,1.036585,-1.219512,0.037598,0.000000,0.509033,31.588821
144587970,-4.817073,0.975610,-1.036585,0.034668,0.000732,0.508789,31.588821
144589025,-4.939024,0.853659,-0.975610,0.031006,-0.006592,0.504883,31.494705
144590075,-4.878049,0.670732,-0.975610,0.032959,-0.002686,0.500977,31.635881
144591113,-4.878049,0.731707,-1.219512,0.043213,-0.000732,0.508545,31.635881
144592144,-5.060976,0.670732,-1.219512,0.039307,-0.000244,0.507324,31.635881
144593181,-5.060976,0.731707,-0.914634,0.035156,0.000732,0.506836,31.588821
144594204,-4.817073,0.792683,-0.975610,0.036377,-0.004639,0.512451,31.588821
144595236,-4.756098,0.670732,-1.158537,0.034180,-0.004395,0.509033,31.588821
144596261,-4.817073,0.548781,-1.219512,0.037598,0.000000,0.507812,31.588821
144597330,-4.939024,0.548781,-1.219512,0.039307,0.002686,0.512939,31.588821
144598419,-5.060976,0.731707,-0.792683,0.034424,-0.001709,0.504150,31.588821
144599477,-4.939024,0.853659,-0.853659,0.037109,-0.004639,0.503662,31.588821
144600526,-4.878049,0.548781,-1.036585,0.033936,-0.000732,0.506836,31.588821
144601579,-4.817073,0.548781,-1.158537,0.040527,-0.001953,0.509766,31.541763
144602631,-4.878049,0.792683,-1.158537,0.038086,-0.007568,0.512939,31.635881
144603671,-4.817073,0.975610,-1.158537,0.037842,-0.011230,0.514404,31.588821
144604713,-4.939024,0.670732,-0.975610,0.036865,-0.009521,0.514648,31.588821
144605741,-4.817073,0.609756,-0.853659,0.036377,0.000488,0.512451,31.588821
144606779,-4.756098,0.792683,-0.914634,0.038574,-0.002441,0.510010,31.588821
144607806,-4.878049,0.731707,-0.853659,0.039551,-0.002441,0.509521,31.635881
144608861,-5.060976,0.853659,-0.914634,0.037842,0.000488,0.512939,31.635881
144609888,-5.000000,0.853659,-1.158537,0.036377,-0.000488,0.516602,31.541763
144610921,-5.000000,0.792683,-1.158537,0.031982,-0.001465,0.518066,31.682940
144611945,-5.060976,0.731707,-1.158537,0.029785,-0.003662,0.513672,31.588821
144612985,-4.939024,0.609756,-1.097561,0.031250,-0.002930,0.520752,31.682940
144614013,-5.000000,0.670732,-1.036585,0.033691,-0.004639,0.522949,31.682940
144615049,-4.939024,0.731707,-1.158537,0.042725,-0.002930,0.517090,31.541763
144616077,-4.878049,0.731707,-1.036585,0.038818,-0.007080,0.516846,31.541763
144617125,-4.756098,0.792683,-0.975610,0.035400,-0.000732,0.510010,31.635881
144618150,-4.939024,0.731707,-0.975610,0.032227,-0.003418,0.511475,31.730000
144619206,-5.121951,0.731707,-1.036585,0.035645,-0.005615,0.511230,31.588821
144620251,-5.000000,0.609756,-1.036585,0.031006,0.000732,0.514893,31.494705
144621285,-4.817073,0.487805,-0.914634,0.030762,-0.005859,0.515381,31.588821
144622344,-4.756098,0.731707,-0.975610,0.041748,0.000488,0.514160,31.541763
144623391,-4.878049,0.792683,-1.097561,0.038818,-0.001221,0.510986,31.635881
144624442,-5.060976,0.792683,-1.219512,0.034668,-0.000488,0.507568,31.682940
144625492,-5.060976,0.548781,-1.158537,0.035889,-0.000244,0.508301,31.682940
144626538,-5.060976,0.670732,-1.158537,0.034180,-0.006104,0.510986,31.635881
144627586,-5.000000,0.792683,-1.097561,0.034180,-0.005859,0.504883,31.635881
144628634,-4.878049,0.975610,-1.036585,0.036377,-0.006348,0.510742,31.635881
144629679,-4.817073,0.853659,-1.158537,0.032471,0.000732,0.511475,31.682940
144630707,-4.817073,0.670732,-1.158537,0.028809,-0.000732,0.513184,31.682940
144631737,-4.817073,0.609756,-0.914634,0.034912,-0.004639,0.510742,31.588821
144632791,-4.878049,0.792683,-0.853659,0.037109,0.005859,0.510254,31.635881
144633823,-4.939024,0.975610,-0.975610,0.035645,0.008545,0.511963,31.635881
144634854,-4.878049,0.853659,-1.097561,0.031494,-0.004150,0.512939,31.635881
144635890,-4.878049,0.731707,-1.158537,0.031738,-0.001465,0.516846,31.635881
144636925,-4.817073,0.731707,-0.792683,0.031982,-0.001465,0.520264,31.588821
144637957,-4.939024,0.792683,-0.792683,0.038086,0.002197,0.506592,31.588821
144638990,-5.000000,0.792683,-0.914634,0.035156,0.002686,0.505859,31.588821
144640020,-4.939024,0.792683,-1.097561,0.036377,0.000000,0.510498,31.588821
144641039,-4.878049,0.731707,-1.097561,0.039307,0.001221,0.516846,31.635881
144642076,-4.756098,0.609756,-0.975610,0.032227,0.003662,0.512451,31.635881
144643133,-4.817073,0.670732,-1.036585,0.037109,0.001221,0.512939,31.635881
144644169,-4.939024,0.914634,-1.036585,0.038574,0.001953,0.507080,31.682940
144645214,-4.878049,0.853659,-1.219512,0.040527,0.001465,0.506836,31.682940
144646253,-4.939024,0.731707,-1.219512,0.040527,0.001465,0.507812,31.588821
144647342,-5.000000,0.426829,-0.975610,0.031982,-0.004883,0.509766,31.635881
144648407,-4.939024,0.609756,-1.097561,0.035889,-0.008301,0.500732,31.588821
144649470,-4.939024,0.731707,-1.097561,0.035400,-0.005615,0.504883,31.588821
144650521,-4.817073,0.609756,-0.914634,0.036133,-0.001953,0.510986,31.635881
144651577,-4.817073,0.548781,-0.914634,0.035156,-0.002197,0.510498,31.635881
144652631,-4.756098,0.853659,-1.036585,0.033691,-0.006836,0.505859,31.635881
144653681,-4.756098,0.975610,-1.097561,0.037109,0.000977,0.506104,31.682940
144654709,-4.939024,0.853659,-1.036585,0.036621,-0.001465,0.512695,31.588821
144655763,-4.939024,0.609756,-0.914634,0.031250,0.000977,0.507568,31.588821
144656810,-5.000000,0.670732,-1.097561,0.033447,-0.002441,0.509277,31.541763
144657844,-4.878049,0.792683,-1.158537,0.041504,-0.004150,0.513916,31.635881
144658877,-4.878049,0.731707,-0.975610,0.036133,0.002197,0.510742,31.635881
144659912,-4.756098,0.731707,-0.914634,0.031982,0.004883,0.512939,31.682940
144660946,-4.756098,0.548781,-0.914634,0.033203,0.003906,0.518311,31.588821
144662001,-4.817073,0.731707,-0.975610,0.035889,0.002686,0.509033,31.588821
144663033,-5.000000,0.670732,-0.914634,0.037354,0.001709,0.517578,31.541763
144664063,-5.060976,0.792683,-1.036585,0.037842,-0.006592,0.512451,31.635881
144665104,-5.060976,0.914634,-1.036585,0.032471,-0.003174,0.513428,31.635881
144666157,-4.878049,0.487805,-0.914634,0.036865,-0.002930,0.513916,31.588821
144667192,-4.878049,0.487805,-0.914634,0.036865,-0.001221,0.520752,31.588821
144668233,-4.878049,0.609756,-0.975610,0.035645,-0.005615,0.508301,31.588821
