2656583, -0.280291975, -0.162773728, -0.079562046
2657110, -0.280291975, -0.162773728, -0.079562046
2657637, -0.280291975, -0.162773728, -0.079562046
2658171, -0.280291975, -0.162773728, -0.079562046
2658698, -0.278102189, -0.162043795, -0.079562046
2659228, -0.278102189, -0.162043795, -0.079562046
2659755, -0.278102189, -0.162043795, -0.079562046
2660285, -0.278102189, -0.162043795, -0.079562046
2660817, -0.278102189, -0.162043795, -0.079562046
2661344, -0.278102189, -0.162043795, -0.079562046
2661871, -0.278102189, -0.162043795, -0.079562046
2662398, -0.278102189, -0.162043795, -0.079562046
2662925, -0.280291975, -0.159854010, -0.082481749
2663452, -0.280291975, -0.159854010, -0.082481749
2663979, -0.280291975, -0.159854010, -0.082481749
2664506, -0.280291975, -0.159854010, -0.082481749
2665033, -0.280291975, -0.159854010, -0.082481749
2665560, -0.280291975, -0.159854010, -0.082481749
2666087, -0.280291975, -0.159854010, -0.082481749
2666614, -0.280291975, -0.159854010, -0.082481749
2667141, -0.281021893, -0.162043795, -0.078102186
2667668, -0.281021893, -0.162043795, -0.078102186
2668196, -0.281021893, -0.162043795, -0.078102186
2668723, -0.281021893, -0.162043795, -0.078102186
2669250, -0.281021893, -0.162043795, -0.078102186
2669777, -0.281021893, -0.162043795, -0.078102186
2670312, -0.281021893, -0.162043795, -0.078102186
2670838, -0.281021893, -0.162043795, -0.078102186
2671365, -0.281021893, -0.163503647, -0.075912409
2671892, -0.281021893, -0.163503647, -0.075912409
2672419, -0.281021893, -0.163503647, -0.075912409
2672949, -0.281021893, -0.163503647, -0.075912409
2673476, -0.281021893, -0.163503647, -0.075912409
2674003, -0.281021893, -0.163503647, -0.075912409
2674530, -0.281021893, -0.163503647, -0.075912409
2675064, -0.281021893, -0.163503647, -0.075912409
2675591, -0.278832108, -0.160583943, -0.079562046
2676124, -0.278832108, -0.160583943, -0.079562046
2676651, -0.278832108, -0.160583943, -0.079562046
2677185, -0.278832108, -0.160583943, -0.079562046
2677711, -0.278832108, -0.160583943, -0.079562046
2678242, -0.278832108, -0.160583943, -0.079562046
2678768, -0.278832108, -0.160583943, -0.079562046
2679298, -0.278832108, -0.160583943, -0.079562046
2679825, -0.277372271, -0.163503647, -0.081751823
2680352, -0.277372271, -0.163503647, -0.081751823
2680879, -0.277372271, -0.163503647, -0.081751823
2681406, -0.277372271, -0.163503647, -0.081751823
2681933, -0.277372271, -0.163503647, -0.081751823
2682460, -0.277372271, -0.163503647, -0.081751823
2682987, -0.277372271, -0.163503647, -0.081751823
2683514, -0.277372271, -0.163503647, -0.081751823
2684041, -0.275182486, -0.164233580, -0.080291972
2684569, -0.275182486, -0.164233580, -0.080291972
2685096, -0.275182486, -0.164233580, -0.080291972
2685623, -0.275182486, -0.164233580, -0.080291972
2686150, -0.275182486, -0.164233580, -0.080291972
2686678, -0.275182486, -0.164233580, -0.080291972
2687211, -0.275182486, -0.164233580, -0.080291972
2687738, -0.275182486, -0.164233580, -0.080291972
2688264, -0.278102189, -0.162773728, -0.078102186
2688791, -0.278102189, -0.162773728, -0.078102186
2689325, -0.278102189, -0.162773728, -0.078102186
2689853, -0.278102189, -0.162773728, -0.078102186
2690380, -0.278102189, -0.162773728, -0.078102186
2690907, -0.278102189, -0.162773728, -0.078102186
2691433, -0.278102189, -0.162773728, -0.078102186
2691960, -0.278102189, -0.162773728, -0.078102186
2692487, -0.283211678, -0.164233580, -0.078102186
2693014, -0.283211678, -0.164233580, -0.078102186
2693541, -0.283211678, -0.164233580, -0.078102186
2694075, -0.283211678, -0.164233580, -0.078102186
2694602, -0.283211678, -0.164233580, -0.078102186
2695129, -0.283211678, -0.164233580, -0.078102186
2695656, -0.283211678, -0.164233580, -0.078102186
