AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MPUTempC,BaroTempC,PressurePa,RelAltM,Us
83,-69,2129,-168,13,-31,38.598,35.900,100614,-939.60,477
89,-73,2131,-171,25,-33,38.589,35.900,100614,-939.60,473
78,-77,2130,-165,17,-34,38.556,35.900,100614,-939.60,11172
87,-71,2099,-171,21,-33,38.565,35.900,100614,-939.60,499
68,-65,2114,-164,12,-31,38.571,35.900,100614,-939.60,483
68,-62,2140,-170,22,-28,38.542,35.900,100614,-939.60,477
73,-59,2115,-171,16,-33,38.562,35.900,100614,-939.60,473
76,-64,2127,-164,17,-32,38.577,35.900,100617,-939.86,11177
79,-84,2122,-170,16,-33,38.577,35.900,100617,-939.86,504
62,-95,2126,-167,16,-29,38.568,35.900,100617,-939.86,484
71,-86,2124,-170,20,-32,38.554,35.900,100617,-939.86,477
59,-84,2160,-169,21,-32,38.551,35.900,100617,-939.86,473
87,-89,2136,-167,16,-33,38.571,35.900,100617,-939.86,11173
74,-94,2121,-168,12,-34,38.556,35.900,100617,-939.86,514
84,-83,2114,-167,19,-34,38.565,35.900,100617,-939.86,483
71,-93,2152,-165,18,-31,38.565,35.900,100617,-939.86,477
93,-92,2131,-171,23,-36,38.548,35.900,100617,-939.86,473
84,-71,2140,-168,15,-36,38.554,35.900,100626,-940.63,11177
81,-79,2128,-164,14,-37,38.539,35.900,100626,-940.63,517
79,-72,2135,-168,17,-38,38.542,35.900,100626,-940.63,484
87,-75,2130,-168,19,-34,38.568,35.900,100626,-940.63,477
81,-61,2148,-165,17,-30,38.580,35.900,100626,-940.63,473
90,-78,2112,-172,21,-34,38.539,35.900,100629,-940.88,11173
62,-70,2132,-169,11,-27,38.542,35.900,100629,-940.88,514
71,-84,2132,-170,22,-26,38.556,35.900,100629,-940.88,483
71,-87,2141,-168,19,-27,38.565,35.900,100629,-940.88,477
67,-69,2120,-169,17,-32,38.562,35.900,100629,-940.88,473
65,-87,2145,-173,19,-31,38.571,35.900,100623,-940.37,11177
79,-108,2136,-169,20,-33,38.589,35.900,100623,-940.37,517
62,-85,2113,-168,24,-32,38.568,35.900,100623,-940.37,484
73,-81,2099,-167,15,-32,38.548,35.900,100623,-940.37,476
57,-82,2147,-170,17,-34,38.571,35.900,100623,-940.37,473
65,-80,2139,-169,14,-32,38.571,35.900,100620,-940.12,11173
63,-63,2142,-169,17,-36,38.554,35.900,100620,-940.12,499
66,-69,2133,-169,13,-31,38.554,35.900,100620,-940.12,482
69,-63,2123,-170,16,-33,38.542,35.900,100620,-940.12,477
83,-65,2136,-167,14,-32,38.524,35.900,100620,-940.12,473
81,-86,2144,-173,23,-32,38.577,35.900,100623,-940.37,11177
77,-72,2128,-165,14,-34,38.571,35.900,100623,-940.37,503
103,-75,2121,-168,19,-35,38.542,35.900,100623,-940.37,484
89,-78,2127,-167,7,-32,38.612,35.900,100623,-940.37,477
82,-71,2140,-170,19,-32,38.565,35.900,100623,-940.37,473
78,-82,2144,-164,12,-37,38.565,36.000,100638,-941.65,11173
72,-95,2117,-176,31,-33,38.551,36.000,100638,-941.65,495
70,-84,2144,-161,6,-31,38.548,36.000,100638,-941.65,483
79,-97,2122,-181,35,-30,38.524,36.000,100638,-941.65,477
60,-74,2142,-164,7,-32,38.533,36.000,100638,-941.65,473
77,-81,2135,-176,29,-35,38.589,35.900,100617,-939.86,11177
74,-90,2121,-165,7,-28,38.577,35.900,100617,-939.86,502
68,-79,2123,-173,26,-30,38.545,35.900,100617,-939.86,484
69,-75,2121,-165,5,-28,38.559,35.900,100617,-939.86,477
81,-67,2136,-170,22,-28,38.592,35.900,100617,-939.86,473
78,-78,2102,-169,14,-29,38.583,35.900,100626,-940.63,11172
66,-76,2107,-170,21,-28,38.589,35.900,100626,-940.63,496
78,-71,2117,-169,16,-29,38.565,35.900,100626,-940.63,483
80,-87,2129,-169,22,-27,38.554,35.900,100626,-940.63,476
92,-66,2120,-165,13,-32,38.583,35.900,100626,-940.63,473
84,-87,2157,-169,19,-28,38.571,36.000,100629,-940.88,11177
90,-71,2156,-165,16,-31,38.559,36.000,100629,-940.88,516
80,-83,2130,-169,24,-32,38.542,36.000,100629,-940.88,484
79,-92,2116,-169,15,-34,38.592,36.000,100629,-940.88,477
72,-82,2132,-171,23,-36,38.542,36.000,100629,-940.88,473
71,-62,2134,-166,14,-39,38.568,35.900,100620,-940.12,11173
81,-77,2110,-170,19,-34,38.574,35.900,100620,-940.12,512
52,-71,2128,-168,18,-37,38.559,35.900,100620,-940.12,483
77,-68,2131,-169,18,-32,38.562,35.900,100620,-940.12,477
75,-60,2122,-167,20,-27,38.562,35.900,100620,-940.12,473
71,-69,2106,-171,18,-28,38.565,35.900,100614,-939.60,11177
69,-85,2143,-166,15,-30,38.574,35.900,100614,-939.60,502
53,-91,2127,-172,22,-33,38.542,35.900,100614,-939.60,484
85,-100,2113,-169,19,-31,38.562,35.900,100614,-939.60,477
81,-101,2131,-170,18,-28,38.601,35.900,100614,-939.60,473
69,-97,2144,-169,16,-28,38.604,35.900,100620,-940.12,11172
93,-107,2117,-168,15,-33,38.577,35.900,100620,-940.12,498
88,-96,2154,-168,19,-32,38.524,35.900,100620,-940.12,482
72,-84,2117,-167,16,-33,38.577,35.900,100620,-940.12,477
85,-84,2129,-168,17,-32,38.592,35.900,100620,-940.12,473
85,-76,2120,-170,13,-35,38.580,35.900,100623,-940.37,11177
77,-69,2117,-167,19,-32,38.565,35.900,100623,-940.37,517
68,-81,2122,-167,20,-32,38.589,35.900,100623,-940.37,484
70,-72,2117,-168,17,-33,38.598,35.900,100623,-940.37,477
76,-72,2132,-168,18,-30,38.565,35.900,100623,-940.37,473
95,-72,2142,-169,20,-30,38.562,35.900,100617,-939.86,11173
74,-77,2142,-169,18,-32,38.574,35.900,100617,-939.86,506
75,-60,2129,-168,21,-29,38.562,35.900,100617,-939.86,483
80,-63,2131,-170,16,-30,38.577,35.900,100617,-939.86,477
71,-69,2108,-167,19,-29,38.559,35.900,100617,-939.86,473
74,-77,2125,-168,17,-30,38.548,35.900,100623,-940.37,11177
72,-77,2114,-167,15,-34,38.583,35.900,100623,-940.37,517
86,-87,2149,-171,18,-34,38.595,35.900,100623,-940.37,484
67,-86,2132,-170,20,-31,38.568,35.900,100623,-940.37,476
72,-69,2132,-167,18,-36,38.577,35.900,100623,-940.37,473
72,-80,2129,-169,19,-30,38.577,35.900,100626,-940.63,11172
64,-86,2146,-174,18,-32,38.586,35.900,100626,-940.63,514
70,-85,2124,-170,17,-32,38.539,35.900,100626,-940.63,483
68,-83,2157,-173,20,-31,38.574,35.900,100626,-940.63,477
79,-97,2151,-169,17,-36,38.562,35.900,100626,-940.63,473
74,-93,2149,-169,15,-35,38.551,36.000,100623,-940.37,11176
69,-100,2120,-172,12,-34,38.565,36.000,100623,-940.37,502
86,-85,2146,-169,18,-34,38.586,36.000,100623,-940.37,484
89,-76,2131,-170,17,-30,38.568,36.000,100623,-940.37,477
86,-89,2148,-167,13,-33,38.551,36.000,100623,-940.37,473
92,-82,2128,-170,19,-33,38.571,35.900,100617,-939.86,11173
75,-67,2140,-170,22,-37,38.565,35.900,100617,-939.86,499
90,-71,2128,-167,15,-28,38.556,35.900,100617,-939.86,483
87,-63,2120,-170,19,-32,38.577,35.900,100617,-939.86,477
78,-74,2129,-169,19,-33,38.554,35.900,100617,-939.86,473
70,-77,2139,-168,22,-27,38.539,35.900,100623,-940.37,11177
73,-79,2132,-172,21,-29,38.548,35.900,100623,-940.37,503
67,-83,2127,-170,24,-28,38.559,35.900,100623,-940.37,484
65,-76,2142,-169,19,-30,38.568,35.900,100623,-940.37,477
54,-86,2141,-172,35,-30,38.571,35.900,100623,-940.37,473
56,-93,2146,-165,8,-29,38.551,36.000,100623,-940.37,11173
50,-84,2127,-178,35,-29,38.565,36.000,100623,-940.37,497
55,-92,2123,-158,-2,-30,38.559,36.000,100623,-940.37,483
56,-82,2113,-174,23,-33,38.554,36.000,100623,-940.37,477
63,-95,2160,-165,11,-34,38.574,36.000,100623,-940.37,473
57,-86,2116,-183,44,-38,38.559,36.000,100620,-940.12,11176
79,-86,2127,-157,-4,-30,38.589,36.000,100620,-940.12,516
72,-84,2130,-175,20,-36,38.542,36.000,100620,-940.12,484
62,-101,2121,-161,2,-34,38.615,36.000,100620,-940.12,477
77,-90,2105,-176,21,-38,38.556,36.000,100620,-940.12,473
81,-63,2132,-164,9,-36,38.595,36.000,100626,-940.63,11173
111,-75,2110,-169,18,-38,38.577,36.000,100626,-940.63,506
86,-66,2145,-161,14,-36,38.548,36.000,100626,-940.63,482
94,-65,2117,-168,13,-32,38.574,36.000,100626,-940.63,477
77,-69,2117,-171,27,-36,38.562,36.000,100626,-940.63,473
90,-73,2118,-168,23,-32,38.565,36.000,100611,-939.34,11176
76,-72,2126,-171,19,-33,38.554,36.000,100611,-939.34,517
67,-68,2138,-171,18,-31,38.586,36.000,100611,-939.34,484
76,-67,2135,-168,18,-31,38.562,36.000,100611,-939.34,477
75,-64,2136,-171,21,-32,38.577,36.000,100611,-939.34,473
79,-78,2138,-171,24,-25,38.598,36.000,100620,-940.12,11172
84,-75,2140,-165,17,-23,38.574,36.000,100620,-940.12,499
75,-92,2125,-173,25,-25,38.586,36.000,100620,-940.12,483
66,-85,2118,-166,16,-31,38.551,36.000,100620,-940.12,477
89,-75,2096,-168,18,-26,38.542,36.000,100620,-940.12,473
69,-90,2115,-169,23,-31,38.568,36.000,100626,-940.63,11176
64,-78,2135,-170,19,-29,38.568,36.000,100626,-940.63,501
65,-90,2143,-170,24,-28,38.562,36.000,100626,-940.63,484
73,-82,2129,-171,17,-31,38.556,36.000,100626,-940.63,477
65,-93,2112,-167,17,-33,38.586,36.000,100626,-940.63,473
71,-88,2140,-169,18,-36,38.542,35.900,100614,-939.60,11173
66,-64,2137,-169,17,-35,38.571,35.900,100614,-939.60,499
63,-83,2114,-168,17,-35,38.539,35.900,100614,-939.60,483
82,-73,2125,-169,15,-34,38.571,35.900,100614,-939.60,477
88,-70,2114,-168,13,-31,38.536,35.900,100614,-939.60,473
86,-67,2134,-171,22,-33,38.542,36.000,100626,-940.63,11177
84,-65,2145,-169,19,-34,38.571,36.000,100626,-940.63,505
83,-74,2120,-173,24,-37,38.556,36.000,100626,-940.63,484
78,-76,2137,-170,21,-29,38.554,36.000,100626,-940.63,476
83,-86,2116,-174,24,-32,38.539,36.000,100626,-940.63,473
62,-86,2136,-171,17,-32,38.556,36.000,100605,-938.83,11173
79,-81,2117,-170,18,-32,38.539,36.000,100605,-938.83,499
68,-92,2115,-172,21,-32,38.556,36.000,100605,-938.83,483
66,-75,2134,-170,21,-30,38.554,36.000,100605,-938.83,477
70,-91,2133,-171,19,-28,38.562,36.000,100605,-938.83,473
81,-82,2130,-168,20,-29,38.551,36.000,100623,-940.37,11177
84,-82,2139,-164,18,-27,38.586,36.000,100623,-940.37,507
83,-99,2123,-166,10,-31,38.574,36.000,100623,-940.37,484
81,-89,2133,-166,16,-31,38.556,36.000,100623,-940.37,477
78,-79,2146,-169,19,-29,38.565,36.000,100623,-940.37,473
88,-72,2143,-165,15,-33,38.539,36.000,100623,-940.37,11173
88,-80,2139,-168,21,-36,38.571,36.000,100623,-940.37,501
71,-73,2122,-166,17,-33,38.565,36.000,100623,-940.37,482
80,-54,2147,-168,17,-35,38.583,36.000,100623,-940.37,477
66,-69,2143,-166,17,-34,38.559,36.000,100623,-940.37,473
76,-69,2130,-167,16,-34,38.595,36.000,100623,-940.37,11177
59,-67,2151,-166,18,-29,38.580,36.000,100623,-940.37,500
73,-80,2113,-168,14,-28,38.559,36.000,100623,-940.37,484
91,-56,2120,-170,18,-33,38.580,36.000,100623,-940.37,477
68,-78,2156,-169,20,-32,38.574,36.000,100623,-940.37,473
79,-84,2147,-168,15,-35,38.574,36.000,100626,-940.63,11173
79,-71,2147,-170,20,-34,38.586,36.000,100626,-940.63,499
73,-89,2130,-170,17,-32,38.592,36.000,100626,-940.63,483
82,-79,2144,-167,20,-32,38.559,36.000,100626,-940.63,477
74,-81,2129,-167,19,-32,38.542,36.000,100626,-940.63,473
80,-76,2109,-168,19,-34,38.580,36.000,100629,-940.88,11177
66,-86,2126,-170,21,-35,38.595,36.000,100629,-940.88,500
64,-88,2148,-170,20,-39,38.551,36.000,100629,-940.88,484
67,-74,2114,-172,22,-36,38.568,36.000,100629,-940.88,477
72,-74,2124,-168,16,-37,38.574,36.000,100629,-940.88,473
69,-65,2155,-170,18,-34,38.574,36.000,100626,-940.63,11172
77,-71,2125,-168,14,-33,38.562,36.000,100626,-940.63,495
74,-73,2132,-169,17,-32,38.548,36.000,100626,-940.63,483
79,-80,2123,-170,19,-33,38.559,36.000,100626,-940.63,477
81,-80,2116,-172,20,-34,38.554,36.000,100626,-940.63,473
78,-82,2149,-164,9,-34,38.592,36.000,100617,-939.86,11177
78,-80,2132,-174,18,-34,38.548,36.000,100617,-939.86,516
70,-68,2138,-167,13,-32,38.586,36.000,100617,-939.86,484
77,-67,2119,-171,17,-34,38.586,36.000,100617,-939.86,477
69,-78,2136,-172,12,-31,38.548,36.000,100617,-939.86,473
80,-77,2118,-168,21,-32,38.527,36.000,100623,-940.37,11173
85,-77,2138,-168,15,-30,38.574,36.000,100623,-940.37,511
68,-88,2125,-170,22,-29,38.595,36.000,100623,-940.37,483
76,-93,2115,-165,18,-27,38.548,36.000,100623,-940.37,477
92,-100,2136,-172,23,-30,38.568,36.000,100623,-940.37,473
69,-89,2131,-166,15,-31,38.548,36.000,100620,-940.12,11177
80,-83,2125,-175,26,-30,38.577,36.000,100620,-940.12,515
71,-82,2105,-166,18,-31,38.568,36.000,100620,-940.12,484
75,-80,2132,-169,18,-32,38.554,36.000,100620,-940.12,477
65,-70,2132,-166,17,-34,38.586,36.000,100620,-940.12,473
66,-69,2129,-170,16,-33,38.551,36.000,100626,-940.63,11173
60,-69,2132,-165,17,-33,38.562,36.000,100626,-940.63,511
71,-73,2133,-169,25,-35,38.568,36.000,100626,-940.63,483
62,-80,2132,-167,16,-35,38.571,36.000,100626,-940.63,477
87,-82,2144,-169,24,-30,38.577,36.000,100626,-940.63,473
80,-74,2153,-167,13,-31,38.568,36.000,100620,-940.12,11177
85,-68,2123,-170,14,-34,38.556,36.000,100620,-940.12,513
85,-64,2158,-167,18,-34,38.565,36.000,100620,-940.12,484
88,-75,2128,-173,24,-29,38.568,36.000,100620,-940.12,477
87,-73,2123,-167,13,-31,38.589,36.000,100620,-940.12,473
84,-87,2121,-172,17,-35,38.583,36.000,100614,-939.60,11173
73,-70,2142,-171,19,-31,38.571,36.000,100614,-939.60,515
86,-75,2136,-167,16,-34,38.559,36.000,100614,-939.60,483
62,-80,2140,-176,27,-36,38.577,36.000,100614,-939.60,477
81,-70,2117,-163,9,-35,38.551,36.000,100614,-939.60,473
75,-79,2130,-175,22,-29,38.565,36.000,100620,-940.12,11177
77,-72,2124,-164,10,-29,38.521,36.000,100620,-940.12,517
65,-81,2138,-172,23,-32,38.542,36.000,100620,-940.12,484
79,-95,2149,-165,11,-26,38.574,36.000,100620,-940.12,476
85,-88,2108,-171,24,-35,38.580,36.000,100620,-940.12,473
83,-84,2138,-163,8,-30,38.571,36.000,100617,-939.86,11173
85,-90,2113,-169,20,-27,38.574,36.000,100617,-939.86,513
86,-100,2146,-164,12,-31,38.565,36.000,100617,-939.86,483
86,-85,2131,-176,28,-35,38.524,36.000,100617,-939.86,477
71,-77,2118,-168,14,-34,38.577,36.000,100617,-939.86,473
79,-84,2123,-171,20,-33,38.545,36.000,100617,-939.86,11177
79,-77,2128,-165,17,-35,38.589,36.000,100617,-939.86,517
71,-75,2111,-170,25,-37,38.598,36.000,100617,-939.86,484
67,-68,2149,-169,20,-40,38.559,36.000,100617,-939.86,477
68,-64,2123,-168,16,-33,38.595,36.000,100617,-939.86,473
61,-63,2116,-171,21,-33,38.577,36.000,100620,-940.12,11173
67,-56,2136,-167,18,-31,38.574,36.000,100620,-940.12,512
77,-69,2112,-175,26,-31,38.568,36.000,100620,-940.12,483
58,-74,2135,-167,17,-29,38.574,36.000,100620,-940.12,476
78,-73,2117,-171,20,-27,38.565,36.000,100620,-940.12,473
84,-90,2119,-170,20,-31,38.592,36.000,100620,-940.12,11177
82,-87,2134,-168,14,-32,38.548,36.000,100620,-940.12,517
84,-94,2129,-172,21,-29,38.545,36.000,100620,-940.12,484
75,-100,2144,-163,8,-33,38.586,36.000,100620,-940.12,477
78,-82,2100,-177,24,-36,38.542,36.000,100620,-940.12,473
74,-76,2120,-166,18,-30,38.571,36.000,100617,-939.86,11172
89,-80,2124,-172,26,-34,38.589,36.000,100617,-939.86,516
67,-93,2139,-171,19,-34,38.571,36.000,100617,-939.86,483
86,-77,2120,-169,11,-32,38.527,36.000,100617,-939.86,477
73,-74,2124,-177,27,-33,38.586,36.000,100617,-939.86,473
75,-57,2131,-160,8,-34,38.539,36.000,100626,-940.63,11176
73,-75,2115,-174,26,-31,38.568,36.000,100626,-940.63,513
65,-70,2129,-170,17,-35,38.589,36.000,100626,-940.63,484
66,-79,2133,-173,31,-33,38.589,36.000,100626,-940.63,477
79,-81,2114,-168,15,-28,38.601,36.000,100626,-940.63,473
92,-74,2141,-172,21,-34,38.562,36.000,100614,-939.60,11172
77,-79,2121,-167,16,-33,38.586,36.000,100614,-939.60,512
81,-76,2135,-173,22,-33,38.580,36.000,100614,-939.60,483
75,-73,2150,-168,18,-31,38.612,36.000,100614,-939.60,477
75,-60,2131,-169,20,-32,38.606,36.000,100614,-939.60,473
54,-77,2152,-167,15,-30,38.580,36.000,100617,-939.86,11177
70,-73,2111,-169,19,-33,38.574,36.000,100617,-939.86,518
67,-77,2117,-175,21,-33,38.559,36.000,100617,-939.86,484
83,-66,2124,-166,10,-31,38.586,36.000,100617,-939.86,477
81,-70,2141,-173,20,-25,38.598,36.000,100617,-939.86,473
74,-88,2142,-170,19,-34,38.595,36.000,100623,-940.37,11173
69,-99,2102,-169,15,-29,38.551,36.000,100623,-940.37,513
76,-90,2102,-170,18,-35,38.583,36.000,100623,-940.37,482
82,-77,2124,-167,19,-32,38.606,36.000,100623,-940.37,477
90,-94,2125,-169,17,-32,38.595,36.000,100623,-940.37,473
87,-78,2118,-173,22,-28,38.589,36.000,100629,-940.88,11177
88,-78,2129,-165,13,-26,38.589,36.000,100629,-940.88,504
79,-77,2104,-175,34,-33,38.554,36.000,100629,-940.88,484
71,-87,2130,-165,11,-29,38.568,36.000,100629,-940.88,477
81,-73,2123,-174,27,-37,38.580,36.000,100629,-940.88,473
77,-84,2134,-166,15,-33,38.609,36.000,100629,-940.88,11172
86,-74,2121,-169,20,-35,38.589,36.000,100629,-940.88,499
75,-82,2141,-171,18,-34,38.580,36.000,100629,-940.88,483
71,-86,2129,-163,9,-32,38.574,36.000,100629,-940.88,477
79,-91,2143,-174,27,-37,38.580,36.000,100629,-940.88,473
64,-64,2167,-159,6,-34,38.595,36.000,100620,-940.12,11177
60,-74,2142,-173,26,-33,38.574,36.000,100620,-940.12,504
78,-65,2124,-165,15,-33,38.606,36.000,100620,-940.12,484
80,-72,2130,-170,17,-32,38.598,36.000,100620,-940.12,477
79,-78,2104,-173,26,-33,38.595,36.000,100620,-940.12,473
86,-64,2129,-160,6,-31,38.592,36.000,100620,-940.12,11172
70,-63,2124,-175,26,-35,38.618,36.000,100620,-940.12,514
64,-83,2141,-167,14,-31,38.621,36.000,100620,-940.12,483
69,-74,2106,-171,19,-31,38.571,36.000,100620,-940.12,477
82,-81,2114,-171,20,-32,38.565,36.000,100620,-940.12,473
91,-85,2139,-164,11,-30,38.568,36.000,100617,-939.86,11177
75,-80,2144,-173,27,-29,38.562,36.000,100617,-939.86,516
66,-90,2130,-167,11,-31,38.574,36.000,100617,-939.86,484
72,-83,2127,-178,29,-32,38.556,36.000,100617,-939.86,477
71,-88,2123,-160,9,-29,38.571,36.000,100617,-939.86,473
71,-85,2148,-170,24,-25,38.598,36.000,100620,-940.12,11173
80,-86,2119,-168,21,-27,38.606,36.000,100620,-940.12,503
78,-79,2122,-171,26,-28,38.542,36.000,100620,-940.12,483
87,-97,2137,-169,20,-27,38.551,36.000,100620,-940.12,477
72,-87,2118,-168,19,-31,38.609,36.000,100620,-940.12,473
73,-89,2116,-166,17,-28,38.604,36.000,100620,-940.12,11177
75,-82,2131,-173,21,-33,38.562,36.000,100620,-940.12,517
68,-89,2143,-165,20,-35,38.598,36.000,100620,-940.12,484
79,-80,2120,-165,18,-32,38.562,36.000,100620,-940.12,477
66,-80,2130,-167,18,-32,38.559,36.000,100620,-940.12,473
78,-67,2141,-168,22,-31,38.565,36.000,100632,-941.14,11172
62,-66,2103,-171,18,-32,38.604,36.000,100632,-941.14,500
74,-84,2145,-168,14,-35,38.604,36.000,100632,-941.14,483
53,-77,2138,-169,24,-30,38.562,36.000,100632,-941.14,477
68,-78,2147,-167,12,-30,38.589,36.000,100632,-941.14,473
71,-72,2139,-169,17,-35,38.571,36.000,100626,-940.63,11176
84,-72,2139,-168,14,-34,38.565,36.000,100626,-940.63,501
73,-73,2140,-169,12,-31,38.574,36.000,100626,-940.63,484
75,-81,2139,-169,18,-33,38.615,36.000,100626,-940.63,477
83,-67,2116,-169,14,-32,38.571,36.000,100626,-940.63,473
73,-87,2143,-168,13,-31,38.574,36.000,100635,-941.40,11173
80,-87,2119,-171,21,-32,38.571,36.000,100635,-941.40,495
84,-88,2124,-166,17,-33,38.592,36.000,100635,-941.40,482
89,-75,2126,-170,19,-28,38.598,36.000,100635,-941.40,477
72,-85,2118,-169,17,-30,38.562,36.000,100635,-941.40,473
73,-93,2144,-168,21,-33,38.565,36.000,100632,-941.14,11177
74,-69,2148,-167,18,-32,38.586,36.000,100632,-941.14,517
72,-87,2146,-166,18,-29,38.542,36.000,100632,-941.14,484
80,-93,2137,-171,25,-33,38.583,36.000,100632,-941.14,477
82,-85,2122,-166,12,-31,38.583,36.000,100632,-941.14,473
82,-87,2117,-169,20,-34,38.586,36.000,100632,-941.14,11173
71,-89,2140,-168,15,-31,38.598,36.000,100632,-941.14,514
62,-97,2150,-172,23,-34,38.574,36.000,100632,-941.14,483
71,-75,2129,-168,15,-33,38.577,36.000,100632,-941.14,477
72,-85,2131,-170,20,-35,38.542,36.000,100632,-941.14,473
72,-68,2127,-167,15,-33,38.556,36.000,100629,-940.88,11177
75,-76,2149,-170,21,-34,38.551,36.000,100629,-940.88,516
76,-62,2145,-163,12,-37,38.524,36.000,100629,-940.88,484
73,-71,2133,-170,20,-35,38.551,36.000,100629,-940.88,477
75,-64,2152,-167,19,-35,38.548,36.000,100629,-940.88,473
66,-62,2147,-169,16,-30,38.565,36.000,100629,-940.88,11173
80,-75,2100,-169,16,-32,38.601,36.000,100629,-940.88,514
80,-81,2124,-168,18,-26,38.536,36.000,100629,-940.88,482
82,-68,2125,-171,19,-32,38.568,36.000,100629,-940.88,477
84,-64,2150,-170,19,-30,38.559,36.000,100629,-940.88,473
77,-76,2120,-171,20,-29,38.586,36.000,100626,-940.63,11177
80,-79,2143,-172,24,-30,38.568,36.000,100626,-940.63,503
72,-71,2115,-168,14,-30,38.565,36.000,100626,-940.63,484
80,-80,2095,-171,25,-28,38.556,36.000,100626,-940.63,477
93,-76,2140,-167,19,-27,38.601,36.000,100626,-940.63,473
72,-102,2131,-171,25,-28,38.571,36.000,100632,-941.14,11173
81,-109,2147,-168,19,-29,38.583,36.000,100632,-941.14,499
67,-92,2139,-169,20,-33,38.554,36.000,100632,-941.14,483
74,-85,2100,-173,23,-29,38.562,36.000,100632,-941.14,477
57,-99,2143,-164,15,-35,38.580,36.000,100632,-941.14,473
74,-88,2121,-175,29,-30,38.521,36.000,100632,-941.14,11177
58,-72,2127,-164,8,-31,38.548,36.000,100632,-941.14,502
71,-64,2135,-169,19,-36,38.536,36.000,100632,-941.14,484
58,-60,2160,-169,18,-35,38.562,36.000,100632,-941.14,477
65,-75,2130,-167,16,-37,38.562,36.000,100632,-941.14,473
85,-59,2130,-170,12,-31,38.545,36.000,100626,-940.63,11173
73,-76,2133,-168,13,-33,38.571,36.000,100626,-940.63,499
84,-64,2144,-169,15,-35,38.586,36.000,100626,-940.63,483
70,-49,2121,-171,17,-28,38.565,36.000,100626,-940.63,477
92,-62,2136,-171,22,-31,38.554,36.000,100626,-940.63,473
92,-71,2113,-169,20,-29,38.556,36.000,100632,-941.14,11177
88,-77,2116,-165,16,-29,38.562,36.000,100632,-941.14,516
106,-90,2106,-165,16,-30,38.559,36.000,100632,-941.14,484
85,-88,2145,-168,19,-34,38.551,36.000,100632,-941.14,477
73,-90,2125,-171,22,-31,38.545,36.000,100632,-941.14,473
82,-90,2124,-168,14,-28,38.548,36.000,100617,-939.86,11173
74,-94,2160,-167,18,-30,38.571,36.000,100617,-939.86,514
69,-88,2139,-164,15,-31,38.574,36.000,100617,-939.86,483
62,-92,2134,-171,26,-29,38.521,36.000,100617,-939.86,477
73,-93,2132,-166,11,-30,38.580,36.000,100617,-939.86,473
75,-83,2126,-174,26,-30,38.551,36.000,100632,-941.14,11176
57,-85,2125,-166,11,-33,38.556,36.000,100632,-941.14,502
68,-64,2119,-169,15,-34,38.577,36.000,100632,-941.14,484
56,-61,2133,-168,22,-36,38.568,36.000,100632,-941.14,477
70,-59,2140,-166,15,-29,38.577,36.000,100632,-941.14,473
85,-71,2121,-165,14,-33,38.556,36.000,100632,-941.14,11173
84,-83,2125,-169,18,-29,38.551,36.000,100632,-941.14,495
82,-80,2110,-168,15,-31,38.562,36.000,100632,-941.14,483
73,-65,2124,-170,23,-29,38.548,36.000,100632,-941.14,477
